
>AB164030.1|IGHV1-72*01|Mus musculus||V-REGION|1..294|294 nt|1||||98 AA|98+0=98||	0.07143	0.02041	0.03061	0.04082	0.02041	0.08163	0.0102	0.03061	0.08163	0.08163	0.02041	0.02041	0.05102	0.05102	0.05102	0.10204	0.09184	0.06122	0.02041	0.06122	
>AB164031.1|IGHV1-72*01|Mus musculus||V-REGION|1..291|291 nt|1||||97 AA|97+0=97||	0.06186	0.02062	0.03093	0.04124	0.02062	0.08247	0.01031	0.02062	0.08247	0.07216	0.02062	0.03093	0.05155	0.07216	0.03093	0.1134	0.06186	0.08247	0.03093	0.06186	
>AB164032.1|IGHV1-62-3*01 or IGHV1-72*01|Mus musculus||V-REGION|1..291|291 nt|1||||97 AA|97+0=97||	0.06186	0.02062	0.03093	0.04124	0.02062	0.08247	0.01031	0.02062	0.08247	0.07216	0.02062	0.03093	0.05155	0.07216	0.03093	0.1134	0.06186	0.08247	0.03093	0.06186	
>AB164033.1|IGHV1-72*01|Mus musculus||V-REGION|1..291|291 nt|1||||97 AA|97+0=97||	0.06186	0.02062	0.03093	0.04124	0.02062	0.08247	0.01031	0.02062	0.08247	0.07216	0.02062	0.03093	0.05155	0.07216	0.03093	0.1134	0.06186	0.08247	0.03093	0.06186	
>AB164034.1|IGHV1-72*01|Mus musculus||V-REGION|1..291|291 nt|1||||97 AA|97+0=97||	0.06186	0.02062	0.03093	0.04124	0.02062	0.08247	0.01031	0.02062	0.08247	0.07216	0.02062	0.03093	0.05155	0.07216	0.03093	0.1134	0.06186	0.08247	0.03093	0.06186	
>AB164035.1|IGHV1-82*01|Mus musculus||V-REGION|1..294|294 nt|1||||98 AA|98+0=98||	0.09184	0.02041	0.05102	0.02041	0.04082	0.10204	0.0	0.02041	0.07143	0.06122	0.02041	0.02041	0.04082	0.06122	0.04082	0.13265	0.06122	0.05102	0.03061	0.06122	
>AB164036.1|IGHV1-72*01|Mus musculus||V-REGION|1..291|291 nt|1||||97 AA|97+0=97||	0.06186	0.02062	0.03093	0.04124	0.02062	0.08247	0.01031	0.02062	0.08247	0.07216	0.02062	0.03093	0.05155	0.07216	0.03093	0.1134	0.06186	0.08247	0.03093	0.06186	
>AB248082.1|IGHV1-14*01|Mus musculus||V-REGION|1..290|290 nt|1||||96 AA|96+0=96||	0.05208	0.02083	0.03125	0.0625	0.02083	0.08333	0.01042	0.02083	0.125	0.0625	0.03125	0.03125	0.04167	0.03125	0.0	0.13542	0.07292	0.0625	0.02083	0.08333	
>AJ001811.1|IGHV4-1*02|Mus musculus||V-REGION|1..296|296 nt|1||||98 AA|98+0=98||	0.04082	0.02041	0.06122	0.04082	0.03061	0.10204	0.0	0.06122	0.07143	0.08163	0.0102	0.04082	0.05102	0.03061	0.05102	0.12245	0.04082	0.06122	0.03061	0.05102	
>AJ002393.1|IGHV3-30*03 or IGHV3-30*18|Homo sapiens||V-REGION|<1..252|252 nt|3||||83 AA|83+0=83|partial in 5'|	0.09639	0.0241	0.04819	0.0241	0.03614	0.08434	0.01205	0.0241	0.06024	0.07229	0.0241	0.04819	0.01205	0.0241	0.06024	0.13253	0.04819	0.06024	0.0241	0.08434	
>AJ002394.1|IGHV3-30*03 or IGHV3-30*18|Homo sapiens||V-REGION|<1..250|250 nt|1||||83 AA|83+0=83|partial in 5'|	0.08434	0.0241	0.06024	0.0241	0.04819	0.07229	0.0241	0.0241	0.03614	0.06024	0.03614	0.04819	0.0241	0.0241	0.10843	0.08434	0.06024	0.06024	0.0241	0.07229	
>BC092661.1|IGHV1-36*01|Rattus norvegicus||V-REGION|80..373|294 nt|1||||98 AA|98+0=98||	0.08163	0.02041	0.03061	0.05102	0.03061	0.07143	0.0102	0.03061	0.10204	0.07143	0.02041	0.03061	0.02041	0.03061	0.02041	0.13265	0.09184	0.06122	0.03061	0.06122	
>D00079.1|IGKV14-126*01|Mus musculus||V-REGION|1..284|284 nt|1||||94 AA|94+0=94||	0.05319	0.02128	0.06383	0.03191	0.01064	0.06383	0.01064	0.05319	0.06383	0.07447	0.02128	0.0	0.04255	0.06383	0.02128	0.19149	0.08511	0.02128	0.02128	0.08511	
>D00080.1|IGKV1-110*01|Mus musculus||V-REGION|780..1081|302 nt|1||||100 AA|100+0=100||	0.02	0.02	0.05	0.02	0.04	0.08	0.03	0.03	0.04	0.1	0.01	0.03	0.06	0.06	0.04	0.17	0.06	0.09	0.01	0.04	
>D00081.1|IGKV1-117*01|Mus musculus||V-REGION|781..1082|302 nt|1||||100 AA|100+0=100||	0.02	0.02	0.05	0.03	0.04	0.09	0.02	0.04	0.04	0.1	0.01	0.03	0.06	0.06	0.04	0.16	0.05	0.08	0.01	0.05	
>D00082.1|IGKV1-122*01|Mus musculus||V-REGION|528..829|302 nt|1||||100 AA|100+0=100||	0.03	0.02	0.05	0.03	0.04	0.08	0.01	0.03	0.02	0.12	0.01	0.05	0.05	0.07	0.05	0.15	0.06	0.08	0.01	0.04	
>D00307.1||Mus musculus||V-REGION|200..493|294 nt|1||||98 AA|98+0=98||	0.06122	0.02041	0.03061	0.05102	0.04082	0.08163	0.02041	0.03061	0.09184	0.06122	0.02041	0.04082	0.03061	0.05102	0.03061	0.13265	0.06122	0.06122	0.02041	0.06122	
>FN298219.1|TRDV1S1*02|Camelus dromedarius||V-REGION|267..>524|258 nt|1||||86 AA|86+0=86|partial in 3'|	0.05814	0.01163	0.02326	0.05814	0.03488	0.04651	0.01163	0.03488	0.05814	0.09302	0.01163	0.04651	0.03488	0.09302	0.02326	0.16279	0.0814	0.02326	0.01163	0.0814	
>FN298220.1|TRDV1S1*01|Camelus dromedarius||V-REGION|267..552|286 nt|1||||95 AA|95+0=95||	0.07368	0.02105	0.02105	0.08421	0.04211	0.04211	0.01053	0.03158	0.05263	0.09474	0.01053	0.04211	0.03158	0.08421	0.02105	0.14737	0.07368	0.02105	0.01053	0.08421	
>FN298221.1|TRDV1S2*01|Camelus dromedarius||V-REGION|268..>525|258 nt|1||||86 AA|86+0=86|partial in 3'|	0.05814	0.01163	0.02326	0.05814	0.03488	0.04651	0.01163	0.03488	0.04651	0.06977	0.01163	0.05814	0.03488	0.09302	0.04651	0.12791	0.09302	0.04651	0.01163	0.0814	
>FN298222.1|TRDV1S2*02|Camelus dromedarius||V-REGION|268..>525|258 nt|1||||86 AA|86+0=86|partial in 3'|	0.05814	0.01163	0.02326	0.04651	0.03488	0.04651	0.01163	0.03488	0.05814	0.06977	0.01163	0.05814	0.03488	0.0814	0.05814	0.12791	0.09302	0.04651	0.01163	0.0814	
>FN298223.1|TRDV1S3*01|Camelus dromedarius||V-REGION|270..556|287 nt|1||||95 AA|95+0=95||	0.07368	0.02105	0.03158	0.05263	0.04211	0.06316	0.02105	0.05263	0.05263	0.06316	0.01053	0.05263	0.03158	0.06316	0.03158	0.15789	0.07368	0.03158	0.01053	0.06316	
>FN298224.1|TRDV1S4*01|Camelus dromedarius||V-REGION|270..>527|258 nt|1||||86 AA|86+0=86|partial in 3'|	0.04651	0.01163	0.03488	0.05814	0.02326	0.04651	0.02326	0.04651	0.04651	0.06977	0.01163	0.04651	0.03488	0.06977	0.03488	0.17442	0.0814	0.04651	0.02326	0.06977	
>FN298225.1|TRDV1S4*02|Camelus dromedarius||V-REGION|270..>527|258 nt|1||||86 AA|86+0=86|partial in 3'|	0.05814	0.01163	0.03488	0.04651	0.02326	0.04651	0.02326	0.04651	0.05814	0.06977	0.01163	0.04651	0.03488	0.06977	0.03488	0.17442	0.06977	0.04651	0.02326	0.06977	
>FN298226.1|TRDV1S5*01|Camelus dromedarius||V-REGION|268..>525|258 nt|1||||86 AA|86+0=86|partial in 3'|	0.05814	0.01163	0.03488	0.04651	0.02326	0.04651	0.02326	0.04651	0.04651	0.06977	0.01163	0.04651	0.03488	0.09302	0.02326	0.17442	0.0814	0.04651	0.01163	0.06977	
>FN298227.1|TRDV1S6*01|Camelus dromedarius||V-REGION|270..556|287 nt|1||||95 AA|95+0=95||	0.07368	0.02105	0.03158	0.05263	0.04211	0.05263	0.02105	0.05263	0.05263	0.08421	0.01053	0.05263	0.03158	0.05263	0.05263	0.12632	0.07368	0.04211	0.01053	0.06316	
>FN298228.1|TRDV2S1*01|Camelus dromedarius||V-REGION|287..>565|279 nt|1||||93 AA|93+0=93|partial in 3'|	0.11828	0.02151	0.04301	0.03226	0.03226	0.05376	0.01075	0.03226	0.07527	0.06452	0.02151	0.03226	0.01075	0.09677	0.03226	0.09677	0.10753	0.03226	0.01075	0.07527	
>FN298229.1|TRDV2S2*01|Camelus dromedarius||V-REGION|287..>565|279 nt|1||||93 AA|93+0=93|partial in 3'|	0.11828	0.02151	0.03226	0.03226	0.03226	0.05376	0.01075	0.03226	0.07527	0.06452	0.02151	0.04301	0.01075	0.10753	0.02151	0.08602	0.11828	0.03226	0.01075	0.07527	
>FN298230.1|TRDV2S3*01|Camelus dromedarius||V-REGION|287..>565|279 nt|1||||93 AA|93+0=93|partial in 3'|	0.11828	0.02151	0.04301	0.03226	0.03226	0.04301	0.01075	0.03226	0.06452	0.05376	0.02151	0.03226	0.01075	0.10753	0.04301	0.09677	0.11828	0.03226	0.01075	0.07527	
>FN298231.1|TRDV4S1*01|Camelus dromedarius||V-REGION|289..>576|288 nt|1||||96 AA|96+0=96|partial in 3'|	0.07292	0.02083	0.0625	0.0625	0.05208	0.03125	0.02083	0.0	0.02083	0.08333	0.02083	0.03125	0.03125	0.05208	0.0625	0.11458	0.09375	0.09375	0.01042	0.0625	
>J00236.1|IGHV3-23*02|Homo sapiens||V-REGION|190..485|296 nt|1||||98 AA|98+0=98||	0.08163	0.02041	0.03061	0.04082	0.03061	0.13265	0.0	0.02041	0.04082	0.09184	0.02041	0.03061	0.02041	0.04082	0.05102	0.15306	0.05102	0.06122	0.02041	0.06122	
>J00238.1|IGHV1/OR15-3*03|Homo sapiens|P|V-REGION|375..670|296 nt|1||||98 AA|98+0=98||	0.09184	0.02041	0.02041	0.03061	0.02041	0.09184	0.0	0.02041	0.06122	0.04082	0.04082	0.04082	0.02041	0.07143	0.05102	0.11224	0.08163	0.07143	0.03061	0.07143	
>J00239.1|IGHV3-74*03|Homo sapiens||V-REGION|179..474|296 nt|1||||98 AA|98+0=98||	0.08163	0.02041	0.04082	0.03061	0.03061	0.10204	0.0102	0.02041	0.03061	0.08163	0.02041	0.04082	0.02041	0.04082	0.07143	0.13265	0.06122	0.08163	0.03061	0.05102	
>J00240.1|IGHV1-46*02|Homo sapiens||V-REGION|402..697|296 nt|1||||98 AA|98+0=98||	0.07143	0.02041	0.02041	0.04082	0.02041	0.09184	0.0102	0.02041	0.05102	0.04082	0.04082	0.02041	0.03061	0.07143	0.05102	0.13265	0.08163	0.09184	0.02041	0.07143	
>J00244.1|IGKV1D-16*02|Homo sapiens||V-REGION|322..606|285 nt|1||||95 AA|95+0=95||	0.07368	0.02105	0.04211	0.02105	0.03158	0.06316	0.0	0.05263	0.03158	0.06316	0.01053	0.01053	0.06316	0.09474	0.04211	0.18947	0.07368	0.03158	0.02105	0.06316	
>J00245.1|IGKV1-5*01|Homo sapiens||V-REGION|313..599|287 nt|1||||95 AA|95+0=95||	0.06316	0.02105	0.05263	0.02105	0.03158	0.06316	0.0	0.05263	0.03158	0.07368	0.01053	0.01053	0.05263	0.08421	0.03158	0.2	0.08421	0.03158	0.02105	0.06316	
>J00248.1|IGKV1-16*01|Homo sapiens||V-REGION|322..608|287 nt|1||||95 AA|95+0=95||	0.07368	0.02105	0.04211	0.01053	0.04211	0.07368	0.0	0.05263	0.03158	0.06316	0.01053	0.02105	0.06316	0.09474	0.03158	0.18947	0.07368	0.03158	0.01053	0.06316	
>J00250.1|IGKV1-32*01|Homo sapiens||V-REGION|315..607|293 nt|1||||97 AA|97+0=97||	0.04124	0.03093	0.04124	0.01031	0.02062	0.07216	0.05155	0.04124	0.06186	0.12371	0.05155	0.0	0.08247	0.07216	0.02062	0.18557	0.03093	0.01031	0.0	0.02062	
>J00492.1|IGHV2-6-7*02|Mus musculus||V-REGION|269..561|293 nt|1||||97 AA|97+0=97||	0.04124	0.02062	0.05155	0.02062	0.02062	0.10309	0.0	0.03093	0.06186	0.10309	0.02062	0.04124	0.04124	0.06186	0.04124	0.14433	0.06186	0.06186	0.03093	0.04124	
>J00493.1|IGHV1-58*01|Mus musculus||V-REGION|75..368|294 nt|1||||98 AA|98+0=98||	0.06122	0.02041	0.02041	0.05102	0.03061	0.10204	0.0	0.04082	0.07143	0.06122	0.02041	0.05102	0.02041	0.06122	0.04082	0.12245	0.07143	0.06122	0.02041	0.07143	
>J00494.1||Mus musculus||V-REGION|262..555|294 nt|1||||98 AA|98+0=98||	0.06122	0.02041	0.03061	0.04082	0.02041	0.07143	0.03061	0.03061	0.08163	0.05102	0.03061	0.04082	0.02041	0.06122	0.03061	0.13265	0.08163	0.09184	0.02041	0.05102	
>J00500.1|IGHV7-2*02|Mus musculus||V-REGION|13..>319|307 nt|1||||102 AA|102+0=102|partial in 3'|	0.06863	0.02941	0.01961	0.03922	0.02941	0.08824	0.02941	0.03922	0.04902	0.12745	0.02941	0.04902	0.02941	0.03922	0.05882	0.10784	0.04902	0.03922	0.0098	0.04902	
>J00501.1||Mus musculus||V-REGION|408..698|291 nt|1||||97 AA|97+0=97||	0.04124	0.02062	0.02062	0.02062	0.04124	0.09278	0.0	0.05155	0.05155	0.08247	0.01031	0.06186	0.03093	0.08247	0.03093	0.14433	0.07216	0.07216	0.03093	0.04124	
>J00502.1|IGHV2-2*03|Mus musculus||V-REGION|408..700|293 nt|1||||97 AA|97+0=97||	0.04124	0.02062	0.03093	0.01031	0.04124	0.09278	0.01031	0.05155	0.05155	0.08247	0.01031	0.04124	0.03093	0.08247	0.03093	0.17526	0.05155	0.07216	0.03093	0.04124	
>J00503.1|IGHV1S10*01|Mus musculus||V-REGION|949..1242|294 nt|1||||98 AA|98+0=98||	0.07143	0.02041	0.02041	0.03061	0.04082	0.09184	0.0	0.03061	0.05102	0.07143	0.04082	0.03061	0.04082	0.07143	0.02041	0.12245	0.09184	0.06122	0.03061	0.05102	
>J00507.1|IGHV1S12*01|Mus musculus||V-REGION|949..1242|294 nt|1||||98 AA|98+0=98||	0.07143	0.02041	0.03061	0.04082	0.03061	0.08163	0.0102	0.04082	0.07143	0.06122	0.0102	0.02041	0.04082	0.07143	0.03061	0.13265	0.08163	0.05102	0.02041	0.08163	
>J00511.1|IGHV1S9*01|Mus musculus||V-REGION|817..1110|294 nt|1||||98 AA|98+0=98||	0.05102	0.02041	0.03061	0.06122	0.02041	0.08163	0.02041	0.04082	0.08163	0.07143	0.02041	0.04082	0.03061	0.05102	0.0102	0.13265	0.08163	0.06122	0.02041	0.07143	
>J00513.1|IGHV1S11*01|Mus musculus||V-REGION|752..1045|294 nt|1||||98 AA|98+0=98||	0.09184	0.02041	0.04082	0.05102	0.02041	0.09184	0.0102	0.03061	0.08163	0.06122	0.0102	0.03061	0.03061	0.05102	0.04082	0.10204	0.07143	0.06122	0.03061	0.06122	
>J00522.1|IGHV5-17*02|Mus musculus||V-REGION|49..342|294 nt|1||||98 AA|98+0=98||	0.07143	0.02041	0.04082	0.04082	0.05102	0.10204	0.02041	0.02041	0.04082	0.08163	0.03061	0.02041	0.03061	0.04082	0.06122	0.13265	0.07143	0.06122	0.02041	0.04082	
>J00531.1||Mus musculus||V-REGION|1..>114|114 nt|1||||38 AA|38+0=38|partial in 3'|	0.07895	0.02632	0.0	0.05263	0.05263	0.15789	0.0	0.0	0.05263	0.10526	0.05263	0.0	0.02632	0.0	0.02632	0.18421	0.02632	0.10526	0.02632	0.02632	
>J00591.1||Mus musculus||V-REGION|298..590|293 nt|1||||97 AA|97+0=97||	0.10309	0.02062	0.04124	0.03093	0.04124	0.10309	0.02062	0.05155	0.02062	0.07216	0.01031	0.04124	0.04124	0.04124	0.04124	0.08247	0.13402	0.06186	0.02062	0.02062	
>J03597.1|TRAV8-6*01|Homo sapiens||V-REGION|<1..127|127 nt|1||||42 AA|42+0=42|partial in 5'|	0.07143	0.02381	0.02381	0.09524	0.09524	0.04762	0.04762	0.04762	0.04762	0.04762	0.0	0.04762	0.02381	0.02381	0.02381	0.16667	0.07143	0.07143	0.0	0.02381	
>J03616.1||Carassius auratus||V-REGION|393..686|294 nt|1||||98 AA|98+0=98||	0.05102	0.02041	0.08163	0.03061	0.02041	0.10204	0.0	0.02041	0.07143	0.08163	0.02041	0.03061	0.03061	0.04082	0.07143	0.10204	0.05102	0.07143	0.02041	0.08163	
>K00684.1||Mus musculus||V-REGION|184..477|294 nt|1||||98 AA|98+0=98||	0.07143	0.02041	0.04082	0.03061	0.02041	0.07143	0.02041	0.02041	0.08163	0.06122	0.02041	0.02041	0.05102	0.08163	0.03061	0.12245	0.07143	0.07143	0.03061	0.06122	
>K00692.1|IGHV6S2*01|Mus musculus||V-REGION|15..>179|165 nt|1||||55 AA|55+0=55|partial in 3'|	0.03636	0.03636	0.07273	0.07273	0.03636	0.16364	0.0	0.01818	0.03636	0.09091	0.03636	0.03636	0.01818	0.03636	0.01818	0.09091	0.01818	0.12727	0.05455	0.0	
>K00693.1|IGHV6S3*01|Mus musculus||V-REGION|14..>178|165 nt|1||||55 AA|55+0=55|partial in 3'|	0.03636	0.01818	0.07273	0.07273	0.03636	0.16364	0.01818	0.01818	0.03636	0.09091	0.03636	0.03636	0.01818	0.03636	0.01818	0.09091	0.01818	0.12727	0.05455	0.0	
>K00694.1|IGHV6S4*01|Mus musculus||V-REGION|<1..>165|165 nt|1||||55 AA|55+0=55|partial in 5' and in 3'|	0.05455	0.01818	0.0	0.07273	0.03636	0.14545	0.01818	0.01818	0.05455	0.07273	0.03636	0.03636	0.03636	0.03636	0.03636	0.12727	0.03636	0.07273	0.05455	0.03636	
>K00696.1|IGHV1-72*01|Mus musculus||V-REGION|<1..246|246 nt|1||||82 AA|82+0=82|partial in 5'|	0.06098	0.02439	0.03659	0.03659	0.02439	0.07317	0.0122	0.02439	0.09756	0.06098	0.02439	0.0122	0.03659	0.02439	0.04878	0.15854	0.08537	0.04878	0.03659	0.07317	
>K00697.1||Mus musculus||V-REGION|55..120|66 nt|1||||22 AA|22+0=22|partial|	0.0	0.04545	0.0	0.09091	0.0	0.22727	0.0	0.0	0.09091	0.22727	0.0	0.0	0.04545	0.04545	0.0	0.13636	0.0	0.09091	0.0	0.0	
>K00705.1||Mus musculus||V-REGION|170..451|282 nt|1||||94 AA|94+0=94||	0.02128	0.02128	0.03191	0.04255	0.01064	0.05319	0.03191	0.04255	0.01064	0.23404	0.0	0.02128	0.06383	0.05319	0.06383	0.07447	0.04255	0.07447	0.0	0.01064	
>K00718.1||Mus musculus||V-REGION|1..293|293 nt|1||||97 AA|97+0=97||	0.06186	0.02062	0.03093	0.02062	0.02062	0.08247	0.01031	0.03093	0.05155	0.10309	0.03093	0.04124	0.04124	0.05155	0.03093	0.15464	0.06186	0.07216	0.03093	0.04124	
>K00719.1|IGHV2-9*02|Mus musculus||V-REGION|1..293|293 nt|1||||97 AA|97+0=97||	0.05155	0.02062	0.03093	0.02062	0.02062	0.09278	0.01031	0.03093	0.05155	0.10309	0.03093	0.04124	0.04124	0.06186	0.03093	0.15464	0.06186	0.07216	0.03093	0.04124	
>K00720.1|IGHV2-9*02|Mus musculus||V-REGION|1..293|293 nt|1||||97 AA|97+0=97||	0.05155	0.02062	0.03093	0.02062	0.02062	0.09278	0.01031	0.03093	0.05155	0.10309	0.03093	0.04124	0.04124	0.06186	0.03093	0.15464	0.06186	0.07216	0.03093	0.04124	
>K00721.1|IGHV2-9*02|Mus musculus||V-REGION|1..293|293 nt|1||||97 AA|97+0=97||	0.05155	0.02062	0.03093	0.02062	0.02062	0.09278	0.01031	0.03093	0.05155	0.10309	0.03093	0.04124	0.04124	0.06186	0.03093	0.15464	0.06186	0.07216	0.03093	0.04124	
>K00722.1|IGHV2-9*02|Mus musculus||V-REGION|1..293|293 nt|1||||97 AA|97+0=97||	0.05155	0.02062	0.03093	0.02062	0.02062	0.09278	0.01031	0.03093	0.05155	0.10309	0.03093	0.04124	0.04124	0.06186	0.03093	0.15464	0.06186	0.07216	0.03093	0.04124	
>K00723.1|IGHV2-9*02|Mus musculus||V-REGION|1..293|293 nt|1||||97 AA|97+0=97||	0.05155	0.02062	0.03093	0.02062	0.02062	0.09278	0.01031	0.03093	0.05155	0.10309	0.03093	0.04124	0.04124	0.06186	0.03093	0.15464	0.06186	0.07216	0.03093	0.04124	
>K00724.1|IGHV2-9*02|Mus musculus||V-REGION|1..293|293 nt|1||||97 AA|97+0=97||	0.05155	0.02062	0.03093	0.02062	0.02062	0.09278	0.01031	0.03093	0.05155	0.10309	0.03093	0.04124	0.04124	0.06186	0.03093	0.15464	0.06186	0.07216	0.03093	0.04124	
>K00725.1|IGHV2-9*02|Mus musculus||V-REGION|1..293|293 nt|1||||97 AA|97+0=97||	0.05155	0.02062	0.04124	0.01031	0.02062	0.09278	0.01031	0.04124	0.05155	0.10309	0.02062	0.04124	0.04124	0.06186	0.03093	0.15464	0.06186	0.07216	0.03093	0.04124	
>K00726.1|IGHV2-9*02|Mus musculus||V-REGION|1..293|293 nt|1||||97 AA|97+0=97||	0.04124	0.02062	0.04124	0.01031	0.02062	0.09278	0.01031	0.04124	0.05155	0.10309	0.02062	0.04124	0.04124	0.06186	0.03093	0.15464	0.06186	0.07216	0.03093	0.04124	
>K00727.1|IGHV2-9*02|Mus musculus||V-REGION|1..293|293 nt|1||||97 AA|97+0=97||	0.05155	0.02062	0.03093	0.02062	0.02062	0.09278	0.01031	0.03093	0.05155	0.10309	0.03093	0.04124	0.04124	0.05155	0.03093	0.14433	0.06186	0.07216	0.03093	0.04124	
>K00728.1|IGHV2-2*02|Mus musculus||V-REGION|1..293|293 nt|1||||97 AA|97+0=97||	0.05155	0.02062	0.03093	0.01031	0.04124	0.09278	0.01031	0.05155	0.05155	0.08247	0.01031	0.04124	0.03093	0.06186	0.03093	0.15464	0.05155	0.06186	0.03093	0.04124	
>K00730.1|IGHV2-9*02|Mus musculus||V-REGION|1..293|293 nt|1||||97 AA|97+0=97||	0.05155	0.02062	0.02062	0.02062	0.01031	0.09278	0.01031	0.02062	0.04124	0.10309	0.03093	0.02062	0.04124	0.05155	0.03093	0.12371	0.06186	0.07216	0.03093	0.04124	
>K00731.1|IGHV1-34*02|Mus musculus||V-REGION|<1..73|73 nt|1||||24 AA|24+0=24|partial in 5'|	0.04167	0.0	0.0	0.0	0.0	0.0	0.04167	0.04167	0.04167	0.08333	0.0	0.0	0.04167	0.08333	0.04167	0.20833	0.20833	0.04167	0.04167	0.0	
>K00732.1||Mus musculus||V-REGION|1..54|54 nt|1||||18 AA|18+0=18|partial|	0.11111	0.05556	0.05556	0.05556	0.05556	0.0	0.0	0.0	0.0	0.11111	0.05556	0.0	0.0	0.05556	0.05556	0.22222	0.05556	0.05556	0.0	0.05556	
>K00733.1|IGKV4-59*01|Mus musculus||V-REGION|1..285|285 nt|1||||95 AA|95+0=95||	0.09474	0.02105	0.02105	0.0	0.01053	0.04211	0.01053	0.04211	0.04211	0.04211	0.04211	0.01053	0.04211	0.08421	0.02105	0.2	0.08421	0.03158	0.03158	0.06316	
>K00734.1|IGKV4-59*01|Mus musculus||V-REGION|1..285|285 nt|1||||95 AA|95+0=95||	0.09474	0.02105	0.02105	0.01053	0.01053	0.05263	0.01053	0.04211	0.04211	0.04211	0.04211	0.01053	0.05263	0.08421	0.01053	0.2	0.07368	0.04211	0.03158	0.06316	
>K00735.1|IGKV4-59*01|Mus musculus||V-REGION|1..285|285 nt|1||||95 AA|95+0=95||	0.09474	0.02105	0.02105	0.01053	0.01053	0.05263	0.01053	0.04211	0.04211	0.04211	0.04211	0.01053	0.05263	0.08421	0.02105	0.21053	0.09474	0.04211	0.03158	0.06316	
>K00736.1|IGKV4-59*01|Mus musculus||V-REGION|1..285|285 nt|1||||95 AA|95+0=95||	0.08421	0.02105	0.02105	0.01053	0.0	0.04211	0.01053	0.04211	0.04211	0.05263	0.04211	0.01053	0.05263	0.08421	0.01053	0.18947	0.06316	0.03158	0.03158	0.06316	
>K00737.1|IGKV4-59*01|Mus musculus||V-REGION|1..285|285 nt|1||||95 AA|95+0=95||	0.09474	0.02105	0.02105	0.01053	0.01053	0.05263	0.01053	0.04211	0.04211	0.05263	0.04211	0.01053	0.05263	0.08421	0.02105	0.21053	0.09474	0.03158	0.03158	0.06316	
>K00738.1|IGKV4-59*01|Mus musculus||V-REGION|1..285|285 nt|1||||95 AA|95+0=95||	0.09474	0.02105	0.02105	0.01053	0.0	0.03158	0.01053	0.04211	0.04211	0.04211	0.04211	0.01053	0.05263	0.08421	0.01053	0.17895	0.09474	0.04211	0.03158	0.06316	
>K00739.1|IGKV4-59*01|Mus musculus||V-REGION|1..285|285 nt|1||||95 AA|95+0=95||	0.08421	0.02105	0.03158	0.01053	0.01053	0.05263	0.01053	0.04211	0.04211	0.04211	0.04211	0.01053	0.05263	0.08421	0.02105	0.21053	0.09474	0.04211	0.03158	0.06316	
>K00740.1|IGKV4-59*01|Mus musculus||V-REGION|1..285|285 nt|1||||95 AA|95+0=95||	0.09474	0.02105	0.02105	0.01053	0.01053	0.05263	0.01053	0.04211	0.04211	0.04211	0.04211	0.01053	0.05263	0.08421	0.02105	0.21053	0.09474	0.03158	0.03158	0.06316	
>K00741.1|IGKV4-59*01|Mus musculus||V-REGION|1..285|285 nt|1||||95 AA|95+0=95||	0.08421	0.02105	0.02105	0.01053	0.01053	0.05263	0.01053	0.04211	0.04211	0.04211	0.04211	0.01053	0.04211	0.08421	0.01053	0.15789	0.08421	0.04211	0.03158	0.04211	
>K00742.1|IGKV4-59*01|Mus musculus||V-REGION|1..285|285 nt|1||||95 AA|95+0=95||	0.09474	0.02105	0.02105	0.01053	0.01053	0.05263	0.01053	0.04211	0.04211	0.04211	0.04211	0.01053	0.06316	0.08421	0.01053	0.21053	0.09474	0.04211	0.03158	0.06316	
>K00743.1|IGKV4-68*01|Mus musculus||V-REGION|1..286|286 nt|1||||95 AA|95+0=95||	0.06316	0.02105	0.0	0.02105	0.01053	0.05263	0.0	0.03158	0.02105	0.06316	0.04211	0.02105	0.04211	0.06316	0.02105	0.15789	0.05263	0.03158	0.03158	0.05263	
>K00744.1|IGKV4-59*01|Mus musculus||V-REGION|1..>282|282 nt|1||||94 AA|94+0=94|partial in 3'|	0.09574	0.02128	0.02128	0.01064	0.01064	0.05319	0.01064	0.04255	0.04255	0.04255	0.04255	0.01064	0.05319	0.08511	0.02128	0.20213	0.09574	0.03191	0.03191	0.06383	
>K00745.1|IGKV10-96*01|Mus musculus||V-REGION|1..285|285 nt|1||||95 AA|95+0=95||	0.04211	0.02105	0.05263	0.01053	0.01053	0.06316	0.02105	0.05263	0.02105	0.09474	0.01053	0.04211	0.03158	0.09474	0.03158	0.14737	0.12632	0.03158	0.01053	0.06316	
>K00746.1|IGKV4-55*01|Mus musculus||V-REGION|1..286|286 nt|1||||95 AA|95+0=95||	0.08421	0.02105	0.02105	0.01053	0.01053	0.05263	0.0	0.04211	0.02105	0.06316	0.04211	0.01053	0.07368	0.08421	0.03158	0.2	0.08421	0.04211	0.02105	0.08421	
>K00747.1|IGKV1-117*01|Mus musculus||V-REGION|1..301|301 nt|1||||100 AA|100+0=100||	0.01	0.02	0.04	0.03	0.03	0.08	0.02	0.03	0.04	0.1	0.01	0.03	0.06	0.05	0.04	0.16	0.05	0.05	0.01	0.05	
>K01243.1||Homo sapiens||V-REGION|1..45|45 nt|1||||15 AA|15+0=15|partial|	0.13333	0.06667	0.06667	0.06667	0.0	0.0	0.0	0.0	0.06667	0.06667	0.0	0.06667	0.0	0.0	0.06667	0.06667	0.06667	0.13333	0.0	0.13333	
